X,Y,LOKALNYID,RODZAJ,icon_url
18.9665428027833,52.6997795640255,2EE13F53-8B8D-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9745844268193,52.6949559567106,2EE13F53-8B8E-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9793513935792,52.692559996296,2EE13F53-8B8F-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9598814062212,52.7039520344172,2EE13F53-8B90-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9600214775661,52.7040885891002,2EE13F53-8B91-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9601591917392,52.7042134524683,2EE13F53-8B92-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0012137052086,52.6845466806901,2EE13F53-8B93-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0178064734228,52.6786969130002,2EE13F53-8B94-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0263097563458,52.6760675070492,2EE13F53-8B95-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0016090933916,52.6924445200461,2EE13F53-8B97-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0088259966764,52.6856382409181,2EE13F53-8B98-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9640661491955,52.7001313486834,2EE13F53-8B9C-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
18.9644958623232,52.6999690720268,2EE13F53-8B9D-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
18.997761910895,52.6862859261534,2EE13F53-8B9E-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9499503673455,52.7020634130559,2EE13F53-8B9F-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9793952089034,52.6956905960829,2EE13F53-8BA0-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9931056627918,52.6870671143797,2EE13F53-8BA1-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0418091650827,52.6811003592951,2EE13F53-8BA3-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1652843662941,52.6672360208409,2EE13F53-8BA4-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0863922211496,52.6681917949233,2EE13F53-8BA5-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1634884355687,52.6660326876348,2EE13F53-8BA6-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.141494572558,52.6675325403607,2EE13F53-8BA7-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1226214517284,52.6689274633625,2EE13F53-8BA8-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0941513999734,52.6658995069142,2EE13F53-8BA9-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0645325107802,52.6752094426748,2EE13F53-8BAA-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0313618920887,52.6727679628868,2EE13F53-8BAB-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0361976023216,52.6669758690242,2EE13F53-8BAC-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0317146749385,52.668412827601,2EE13F53-8BAD-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0388076303855,52.6681737615938,2EE13F53-8BAE-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0530106690312,52.663827603507,2EE13F53-8BAF-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0349782826433,52.6648921012253,2EE13F53-8BB0-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0425481204181,52.6622347277447,2EE13F53-8BB1-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0447924576133,52.6598549861652,2EE13F53-8BB2-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0592700042214,52.662456947534,2EE13F53-8BB3-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0516650879555,52.6648943652565,2EE13F53-8BB4-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0485668871065,52.6626960749905,2EE13F53-8BB5-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0578827235384,52.6632720069946,2EE13F53-8BB6-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0509491072025,52.6609972634704,2EE13F53-8BB7-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0410229478079,52.6649057205017,2EE13F53-8BB8-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.025394456888,52.6508996396961,2EE13F53-8BB9-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0434275669618,52.6615137382052,2EE13F53-8BBA-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0463268607191,52.6633611683468,2EE13F53-8BBB-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0405634100603,52.6606136899188,2EE13F53-8BBC-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0538550391633,52.6632018744688,2EE13F53-8BBD-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0202383244669,52.6464218358047,2EE13F53-8BBE-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0617452108244,52.6629223122192,2EE13F53-8BBF-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0443887225124,52.6584085805191,2EE13F53-8BC0-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0329562780561,52.6514269062521,2EE13F53-8BC1-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0369823722254,52.6554912987522,2EE13F53-8BC2-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0456109926486,52.6623599352866,2EE13F53-8BC3-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.030800117151,52.6516447489169,2EE13F53-8BC4-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0446678591182,52.6638463287532,2EE13F53-8BC5-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0466897096429,52.6665885745009,2EE13F53-8BC6-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0470821983709,52.6590810905928,2EE13F53-8BC7-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0404265066427,52.6595437914844,2EE13F53-8BC8-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0387970576627,52.6607451242961,2EE13F53-8BC9-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0395622547187,52.6620348663489,2EE13F53-8BCA-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0559215568522,52.6625017393991,2EE13F53-8BCB-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0485491437248,52.6659040272291,2EE13F53-8BCC-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0290116934996,52.673775555795,2EE13F53-8BCD-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0555039144445,52.6641628769051,2EE13F53-8BCF-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0597075847254,52.6467807288833,2EE13F53-8BD0-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0508519723307,52.6550363465649,2EE13F53-8BD1-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0504727366716,52.6485473148877,2EE13F53-8BD2-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0501311136541,52.6504189232166,2EE13F53-8BD3-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0609854514248,52.6443401867893,2EE13F53-8BD4-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0595656308676,52.6485081118479,2EE13F53-8BD5-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0560094461051,52.6469079821815,2EE13F53-8BD6-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0541410678561,52.6510965547342,2EE13F53-8BD7-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0536786247513,52.6542969827669,2EE13F53-8BD8-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0623014117185,52.6542427643504,2EE13F53-8BD9-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0581071497447,52.6575136350536,2EE13F53-8BDA-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0561614952905,52.6579179833676,2EE13F53-8BDB-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0740714004425,52.6593596470304,2EE13F53-8BDD-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0645708392634,52.6505280305515,2EE13F53-8BDF-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0632500643182,52.6511950991225,2EE13F53-8BE0-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0751228163981,52.6465360816979,2EE13F53-8BE1-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0736809909534,52.647763227239,2EE13F53-8BE2-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0683065945722,52.6512079397449,2EE13F53-8BE8-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.060292300188,52.6543926319702,2EE13F53-8BE9-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0583462562964,52.6558292835211,2EE13F53-8BEA-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0826605910262,52.653602265651,2EE13F53-8BEB-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0620849487686,52.649458422614,2EE13F53-8BEC-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0804667401403,52.6520622536792,2EE13F53-8BED-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0735072519452,52.6578956349512,2EE13F53-8BEF-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0685273014885,52.6523081543765,2EE13F53-8BF0-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0374043128034,52.6446247923117,2EE13F53-8B1D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0489081909563,52.6425029182303,2EE13F53-8B1E-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0398154972593,52.639936215292,2EE13F53-8B1F-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0536384230358,52.6419878393945,2EE13F53-8B20-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0457533020766,52.6366040815968,2EE13F53-8B21-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0421350079705,52.6369822168992,2EE13F53-8B22-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0520490429346,52.6382291589354,2EE13F53-8B23-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0480547551887,52.636580868738,2EE13F53-8B24-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0514610094629,52.6397374882336,2EE13F53-8B25-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0599276984992,52.64242951347,2EE13F53-8B26-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0453415768364,52.6416922980302,2EE13F53-8B27-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0496444097781,52.6344083000085,2EE13F53-8B28-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0565227929089,52.6429041112487,2EE13F53-8B29-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0494962528516,52.6401233917049,2EE13F53-8B2A-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0556650197433,52.6414849335478,2EE13F53-8B2B-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0439872826817,52.6408037025695,2EE13F53-8B2C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0436990609209,52.6429255410652,2EE13F53-8B2D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.033240730347,52.6457197219161,2EE13F53-8B2E-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0319434460619,52.6437747841679,2EE13F53-8B2F-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0341991833158,52.6439748710789,2EE13F53-8B30-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0408759492915,52.6506625809817,2EE13F53-8B31-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0375884713156,52.6511160900979,2EE13F53-8B32-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.037631490826,52.6457663398727,2EE13F53-8B33-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0635794785727,52.6410835650014,2EE13F53-8B34-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0299518139863,52.6451556793234,2EE13F53-8B36-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0463390557519,52.6357297650619,2EE13F53-8B37-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0353034985349,52.6398758657452,2EE13F53-8B38-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0533069864511,52.6366414811535,2EE13F53-8B39-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.035798763729,52.613311735175,2EE13F53-8B3A-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.041243407935,52.6165751302113,2EE13F53-8B3B-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0181130456075,52.6067779594755,2EE13F53-8B3C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0371181158099,52.6130395691682,2EE13F53-8B3D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0147829183841,52.5969719332356,2EE13F53-8B3E-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0087074872558,52.6053579931269,2EE13F53-8B3F-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0255345815175,52.6079049996769,2EE13F53-8B40-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0201280588268,52.6010651805153,2EE13F53-8B41-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0267109655099,52.6192423098101,2EE13F53-8B42-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0162269792034,52.6006533722263,2EE13F53-8B43-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0228265406459,52.5975430443318,2EE13F53-8B44-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0276536851592,52.6131988996186,2EE13F53-8B45-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0275281031369,52.6171933133707,2EE13F53-8B46-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0287867972439,52.6217222821864,2EE13F53-8B47-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0371859149665,52.6154674017665,2EE13F53-8B48-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0223873120621,52.6041708657062,2EE13F53-8B49-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0240813321571,52.6009084187907,2EE13F53-8B4A-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0156188336056,52.6074596935932,2EE13F53-8B4B-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0247094512843,52.6163459219194,2EE13F53-8B4C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0347063203409,52.6158265138353,2EE13F53-8B4D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0371163887149,52.6165878259006,2EE13F53-8B4E-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.0277618505355,52.6190739045442,2EE13F53-8B4F-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0135713505782,52.6036990061999,2EE13F53-8B50-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0226316248827,52.6110628454734,2EE13F53-8B51-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0124943080051,52.6089455728048,2EE13F53-8B52-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0302962603044,52.6196482773907,2EE13F53-8B53-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0209228803893,52.6123776256203,2EE13F53-8B54-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0188974282826,52.6150574362624,2EE13F53-8B55-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0188592972032,52.6105558669092,2EE13F53-8B56-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0949536572617,52.6524415436021,2EE13F53-8B57-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0691914995081,52.6411448085814,2EE13F53-8B58-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.088019575982,52.6554159128421,2EE13F53-8B59-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0866519932891,52.6519737212662,2EE13F53-8B5A-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0916420702034,52.6497889767664,2EE13F53-8B5B-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0825590462121,52.6525262747182,2EE13F53-8B5C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1044358948728,52.6484820097476,2EE13F53-8B5D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0727846609691,52.6427473991802,2EE13F53-8B5E-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0923209100576,52.6423549278003,2EE13F53-8B5F-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0997559028158,52.6425319030614,2EE13F53-8B60-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0906389978326,52.6499348898184,2EE13F53-8B62-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0944285425732,52.6551711454917,2EE13F53-8B66-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.1173495094001,52.6427207294064,2EE13F53-8B67-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1334028566171,52.6552637172399,2EE13F53-8B69-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1474917642,52.647480413145,2EE13F53-8B6A-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1334603351872,52.6557342384458,2EE13F53-8B6B-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1625213878526,52.6465769539082,2EE13F53-8B6C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.148738276194,52.6268140133441,2EE13F53-8B6D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1428515643672,52.6472923053847,2EE13F53-8B6E-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1359246583269,52.6404937148664,2EE13F53-8B6F-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.13352045055,52.6561961236632,2EE13F53-8B70-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1467565298626,52.6368893852938,2EE13F53-8B71-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1554154681103,52.6490331231473,2EE13F53-8B72-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1429929737731,52.6485810546451,2EE13F53-8B73-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1369467111099,52.6318210667236,2EE13F53-8B74-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1650302910906,52.6413293144358,2EE13F53-8B75-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.145875396518,52.6510191415108,2EE13F53-8B76-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1382440463305,52.6451244202329,2EE13F53-8B77-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1406233803789,52.638144108529,2EE13F53-8B78-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1456645423115,52.6473257510621,2EE13F53-8B79-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1444942132032,52.6372953978344,2EE13F53-8B7A-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.1372837820568,52.6441740213901,2EE13F53-8B7C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1477023685725,52.6325334982122,2EE13F53-8B7D-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1364244260521,52.6315000903786,2EE13F53-8B7E-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.1364761111043,52.6311533623657,2EE13F53-8B7F-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.1420760701237,52.6369307906986,2EE13F53-8B80-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.1225819614521,52.6494739661115,2EE13F53-8B81-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1290017538937,52.6465353609683,2EE13F53-8B82-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9663108680997,52.7328080081656,2EE13F53-8B83-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9666857480198,52.7161752254488,2EE13F53-8B84-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9669069052666,52.7160850919775,2EE13F53-8B85-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9755882275274,52.6902087055902,2EE13F53-8B86-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.993744284369,52.6980014289257,2EE13F53-8B88-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9470453507528,52.7004388996593,2EE13F53-8B89-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9849878980242,52.6910481989753,2EE13F53-8B8A-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9655016885821,52.6988807263238,2EE13F53-8B8B-10BF-E053-CA2BA8C063B3,transformator,./0.png
18.9880402403809,52.6904451427094,2EE13F53-8B8C-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0035156717453,52.6813641493547,2EE13F53-8B96-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.054234258289,52.6787268502603,2EE13F53-8BA2-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0401036266739,52.6704976561543,2EE13F53-8BCE-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0695593251514,52.6607272853122,2EE13F53-8BDE-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.0601471593323,52.6543375807325,2EE13F53-8BE3-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0826871328462,52.6535624096544,2EE13F53-8BE4-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0821504757309,52.6532313134361,2EE13F53-8BE6-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0583225214707,52.6557736306707,2EE13F53-8BE7-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0823814876479,52.6531725209345,2EE13F53-8BEE-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0626862818048,52.6402509591807,2EE13F53-8B35-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0660033058314,52.6319532260862,2EE13F53-8B61-10BF-E053-CA2BA8C063B3,ujecieWody,./0.png
19.0716724875813,52.6441909516532,2EE13F53-8B63-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.1002320789345,52.642531771028,2EE13F53-8B64-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.0827302136797,52.6521787688487,2EE13F53-8B65-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
19.1426631000863,52.6501686585937,2EE13F53-8B7B-10BF-E053-CA2BA8C063B3,zespolDystrybutorowPaliwa,./0.png
18.9856144301471,52.6935870668853,2EE13F53-8B87-10BF-E053-CA2BA8C063B3,transformator,./0.png
19.1183178234193,52.6387726088224,2EE13F53-8B68-10BF-E053-CA2BA8C063B3,transformator,./0.png
